Name,Age,Gender,Country,State,City,Parent Occupation,Earning Class,Level of Student,Level of Course,Course Name,Material Name,Material Level,Time per Day (min),Assessment Score,IQ of Student,Promoted
Marisa,18,Female,India,Maharashtra,Mumbai,Clerk,Low,Intermediate,Beginner,Science,Video,Medium,77,49.51,99,No
Gabriel,15,Female,USA,California,San Diego,Business,High,Intermediate,Intermediate,Math,PDF,Hard,90,89.77,109,Yes
Kristen,13,Female,USA,California,Los Angeles,Teacher,High,Intermediate,Beginner,English,Quiz,Medium,42,79.95,112,Yes
Heidi,16,Male,USA,California,San Diego,Clerk,Middle,Intermediate,Beginner,Science,PDF,Basic,113,52.39,109,No
Lynn,15,Male,USA,Texas,Dallas,Farmer,High,Beginner,Intermediate,Science,Quiz,Hard,87,89.14,112,Yes
Carrie,6,Female,India,Karnataka,Mysore,Farmer,High,Beginner,Advanced,Math,Quiz,Basic,46,70.5,117,Yes
Steve,17,Female,USA,California,San Diego,Clerk,High,Advanced,Advanced,Math,Quiz,Basic,101,72.47,82,Yes
Susan,12,Male,UK,Scotland,Edinburgh,Doctor,High,Intermediate,Intermediate,Math,Video,Hard,31,70.15,107,Yes
Tammy,16,Male,UK,England,London,Doctor,Middle,Intermediate,Beginner,English,Quiz,Basic,72,65.03,107,Yes
Christopher,12,Male,India,Maharashtra,Mumbai,Engineer,Low,Intermediate,Intermediate,Math,Quiz,Medium,39,99.8,109,Yes
Susan,13,Female,UK,England,London,Engineer,Low,Advanced,Intermediate,English,PDF,Hard,113,79.59,118,Yes
Jimmy,13,Male,USA,California,Los Angeles,Doctor,Middle,Intermediate,Advanced,English,Quiz,Hard,95,51.98,110,No
Mitchell,14,Male,UK,Scotland,Edinburgh,Clerk,High,Advanced,Intermediate,Science,Quiz,Hard,109,67.43,123,Yes
Joseph,10,Female,UK,Scotland,Edinburgh,Clerk,Low,Advanced,Advanced,Math,Video,Basic,109,79.42,94,Yes
Mary,5,Female,India,Karnataka,Mysore,Business,High,Beginner,Advanced,English,Video,Hard,104,61.86,81,Yes
Mary,5,Male,India,Maharashtra,Mumbai,Business,Middle,Beginner,Advanced,Math,PDF,Basic,83,87.02,80,Yes
Leonard,17,Female,UK,Scotland,Glasgow,Engineer,Middle,Advanced,Intermediate,English,Quiz,Basic,32,85.57,110,Yes
Sandra,8,Female,USA,Texas,Austin,Clerk,Low,Advanced,Beginner,English,PDF,Hard,110,83.99,120,Yes
Mary,12,Female,USA,Texas,Dallas,Teacher,Middle,Advanced,Beginner,Science,PDF,Basic,77,41.4,87,No
Joseph,5,Male,India,Maharashtra,Pune,Clerk,Low,Advanced,Intermediate,Math,Quiz,Basic,55,50.73,139,No
Elizabeth,12,Male,UK,Scotland,Glasgow,Doctor,Middle,Intermediate,Advanced,English,PDF,Medium,84,37.6,140,No
Rachel,16,Male,India,Maharashtra,Mumbai,Clerk,High,Beginner,Beginner,Math,Video,Hard,49,77.48,135,Yes
Laura,6,Male,UK,Scotland,Edinburgh,Doctor,Middle,Intermediate,Intermediate,Science,Quiz,Medium,31,72.3,134,Yes
Kristin,11,Female,UK,Scotland,Edinburgh,Teacher,High,Intermediate,Intermediate,Math,Video,Basic,76,71.59,83,Yes
Ryan,16,Male,UK,England,London,Farmer,Middle,Advanced,Intermediate,Science,Video,Hard,32,65.48,127,Yes
Marilyn,5,Male,UK,Scotland,Glasgow,Engineer,Middle,Beginner,Advanced,Math,Quiz,Hard,47,37.39,85,No
Monica,18,Male,India,Karnataka,Bangalore,Teacher,Middle,Intermediate,Intermediate,Math,Quiz,Basic,20,65.23,83,Yes
Todd,16,Male,UK,England,Manchester,Teacher,Low,Beginner,Beginner,English,Video,Basic,84,69.84,81,Yes
Mark,13,Female,India,Karnataka,Bangalore,Clerk,Middle,Intermediate,Intermediate,English,PDF,Hard,68,61.49,91,Yes
Andrea,18,Male,India,Maharashtra,Pune,Doctor,Low,Intermediate,Beginner,English,Quiz,Basic,88,55.55,109,No
Christopher,5,Male,UK,Scotland,Glasgow,Clerk,High,Intermediate,Advanced,English,PDF,Basic,35,87.17,91,Yes
Michelle,9,Male,USA,Texas,Austin,Business,Low,Beginner,Beginner,Math,Video,Basic,82,73.26,97,Yes
Peggy,10,Male,India,Maharashtra,Mumbai,Farmer,Middle,Advanced,Advanced,English,Video,Medium,85,87.19,100,Yes
Michael,9,Female,USA,California,Los Angeles,Engineer,High,Intermediate,Beginner,Math,Video,Medium,113,58.26,120,No
Zachary,9,Male,USA,Texas,Austin,Engineer,Middle,Beginner,Advanced,Math,Quiz,Medium,113,99.11,105,Yes
Joe,14,Female,UK,Scotland,Glasgow,Teacher,High,Intermediate,Advanced,English,PDF,Basic,11,60.56,98,Yes
William,10,Male,UK,Scotland,Edinburgh,Doctor,Middle,Intermediate,Intermediate,English,PDF,Hard,99,96.83,117,Yes
Joshua,9,Male,India,Karnataka,Mysore,Business,High,Advanced,Intermediate,Math,PDF,Hard,63,87.61,128,Yes
Jonathon,12,Female,UK,England,Manchester,Teacher,Low,Advanced,Intermediate,Math,Video,Basic,109,69.02,95,Yes
Rebecca,16,Male,India,Maharashtra,Pune,Business,Middle,Intermediate,Beginner,Math,Quiz,Basic,106,63.31,130,Yes
Adrian,5,Female,India,Karnataka,Mysore,Engineer,Low,Intermediate,Advanced,English,PDF,Medium,72,50.42,106,No
Allen,9,Female,UK,England,Manchester,Business,Middle,Intermediate,Beginner,Science,PDF,Hard,82,94.67,83,Yes
Margaret,18,Female,UK,England,London,Doctor,Middle,Beginner,Intermediate,English,Video,Hard,73,63.97,94,Yes
Sharon,7,Male,USA,California,San Diego,Farmer,High,Beginner,Intermediate,Science,PDF,Hard,21,84.07,87,Yes
Nicholas,6,Female,USA,California,San Diego,Farmer,High,Intermediate,Advanced,Math,PDF,Hard,92,63.56,127,Yes
Lisa,16,Female,UK,Scotland,Edinburgh,Engineer,Low,Advanced,Beginner,Science,PDF,Medium,22,92.85,125,Yes
Julia,5,Male,India,Maharashtra,Pune,Teacher,High,Intermediate,Beginner,Math,Video,Medium,61,66.04,95,Yes
Steven,9,Male,India,Maharashtra,Pune,Doctor,High,Intermediate,Beginner,Science,Video,Basic,57,65.65,134,Yes
Miguel,18,Male,USA,California,Los Angeles,Clerk,Middle,Intermediate,Beginner,English,Video,Basic,50,100.0,84,Yes
Emily,7,Male,UK,England,London,Doctor,Low,Advanced,Advanced,English,Quiz,Medium,65,78.86,100,Yes
Bruce,17,Male,USA,California,San Diego,Farmer,High,Advanced,Advanced,Science,Quiz,Hard,85,74.22,83,Yes
Frank,13,Male,India,Karnataka,Bangalore,Engineer,Low,Advanced,Advanced,Math,PDF,Basic,50,100.0,115,Yes
Christian,18,Male,USA,California,San Diego,Business,Middle,Advanced,Advanced,Science,PDF,Basic,103,63.74,139,Yes
Kathleen,12,Male,UK,England,Manchester,Clerk,High,Advanced,Intermediate,English,Quiz,Medium,42,65.22,107,Yes
Lauren,13,Female,India,Karnataka,Mysore,Clerk,Middle,Intermediate,Advanced,Math,PDF,Basic,46,84.03,80,Yes
Amy,6,Male,UK,England,Manchester,Engineer,Low,Advanced,Intermediate,Math,PDF,Medium,120,100.0,135,Yes
Olivia,15,Male,USA,Texas,Dallas,Doctor,High,Beginner,Beginner,Math,Video,Medium,53,76.7,92,Yes
David,6,Female,UK,England,London,Business,Middle,Intermediate,Intermediate,English,Quiz,Medium,20,61.93,114,Yes
Michael,6,Male,India,Maharashtra,Pune,Teacher,Low,Intermediate,Intermediate,Math,Quiz,Hard,118,63.12,116,Yes
Melinda,14,Female,UK,Scotland,Edinburgh,Farmer,High,Advanced,Beginner,Math,PDF,Medium,61,46.24,80,No
Nicole,16,Male,UK,Scotland,Edinburgh,Farmer,Low,Intermediate,Intermediate,Science,Quiz,Basic,57,79.86,134,Yes
Kim,9,Male,USA,California,San Diego,Farmer,Low,Beginner,Intermediate,English,Video,Basic,76,77.12,115,Yes
Chad,15,Female,India,Maharashtra,Pune,Teacher,High,Intermediate,Beginner,English,PDF,Basic,68,79.13,98,Yes
Lori,5,Male,UK,England,Manchester,Teacher,Low,Beginner,Intermediate,Science,Quiz,Hard,42,61.4,118,Yes
Scott,7,Female,India,Maharashtra,Mumbai,Teacher,Low,Advanced,Intermediate,Science,PDF,Basic,55,86.83,80,Yes
Marie,9,Male,USA,California,Los Angeles,Teacher,Middle,Beginner,Advanced,Science,Video,Hard,108,70.19,81,Yes
Catherine,17,Male,USA,California,San Diego,Doctor,High,Beginner,Beginner,Science,PDF,Basic,32,45.43,86,No
Terri,11,Male,USA,Texas,Austin,Business,High,Advanced,Beginner,Science,PDF,Hard,62,72.87,115,Yes
Anthony,11,Male,UK,England,London,Doctor,Middle,Intermediate,Advanced,English,Quiz,Medium,29,51.84,131,No
Madison,16,Female,India,Karnataka,Bangalore,Clerk,Low,Beginner,Intermediate,Math,Quiz,Medium,43,42.65,132,No
Renee,11,Female,UK,Scotland,Glasgow,Teacher,Middle,Beginner,Intermediate,Math,Quiz,Medium,29,66.37,115,Yes
Mary,15,Female,UK,England,Manchester,Teacher,High,Advanced,Intermediate,English,Video,Basic,90,68.5,102,Yes
Dylan,6,Female,USA,California,Los Angeles,Engineer,High,Advanced,Intermediate,Math,PDF,Hard,93,51.86,136,No
Chris,14,Male,UK,England,Manchester,Business,Middle,Intermediate,Intermediate,Science,Video,Basic,24,60.9,129,Yes
Amy,18,Male,India,Maharashtra,Pune,Business,Low,Intermediate,Intermediate,Science,Video,Hard,20,55.5,90,No
Karen,5,Male,India,Maharashtra,Pune,Clerk,High,Beginner,Intermediate,Math,Video,Medium,85,76.35,120,Yes
Kathleen,7,Female,UK,Scotland,Edinburgh,Engineer,Middle,Advanced,Advanced,Science,Video,Basic,59,50.06,124,No
James,6,Male,USA,California,San Diego,Business,High,Beginner,Intermediate,Math,Video,Hard,29,65.79,97,Yes
Kathryn,8,Female,USA,California,San Diego,Clerk,Middle,Intermediate,Beginner,English,PDF,Medium,30,51.5,108,No
Bonnie,13,Male,UK,Scotland,Glasgow,Engineer,Low,Intermediate,Advanced,Math,PDF,Hard,77,63.63,112,Yes
Lauren,17,Male,USA,Texas,Austin,Business,Low,Advanced,Advanced,Math,Video,Basic,67,70.11,98,Yes
Tiffany,12,Female,USA,Texas,Dallas,Farmer,High,Beginner,Beginner,English,Video,Hard,106,70.47,119,Yes
Eric,8,Male,UK,England,London,Engineer,High,Intermediate,Beginner,Science,PDF,Basic,81,67.28,96,Yes
Elizabeth,5,Female,USA,Texas,Austin,Teacher,Low,Advanced,Beginner,Math,PDF,Hard,19,73.61,139,Yes
Amanda,10,Female,India,Maharashtra,Mumbai,Farmer,Low,Advanced,Advanced,English,Video,Medium,89,95.86,108,Yes
Maurice,16,Male,UK,England,London,Engineer,High,Intermediate,Intermediate,Science,PDF,Medium,84,71.35,107,Yes
Alyssa,8,Male,India,Karnataka,Bangalore,Farmer,Low,Intermediate,Intermediate,English,Quiz,Hard,88,80.61,132,Yes
Cindy,8,Female,USA,California,Los Angeles,Doctor,Middle,Intermediate,Beginner,Science,PDF,Basic,92,81.07,99,Yes
Kenneth,5,Male,USA,California,San Diego,Teacher,Middle,Intermediate,Advanced,Science,Video,Basic,86,73.8,85,Yes
Darren,11,Female,USA,California,Los Angeles,Doctor,Middle,Advanced,Intermediate,Science,PDF,Basic,16,97.72,96,Yes
Angelica,8,Female,UK,England,Manchester,Doctor,Middle,Beginner,Advanced,Science,Video,Basic,41,83.48,120,Yes
Kathy,10,Female,India,Karnataka,Bangalore,Farmer,Low,Advanced,Advanced,English,PDF,Hard,21,82.0,134,Yes
Natalie,11,Male,USA,California,Los Angeles,Engineer,Middle,Advanced,Intermediate,Math,PDF,Hard,92,56.82,100,No
Ryan,12,Male,India,Karnataka,Bangalore,Engineer,Low,Advanced,Advanced,English,PDF,Medium,68,76.88,126,Yes
Adam,17,Male,UK,England,London,Business,High,Intermediate,Advanced,Math,Video,Basic,67,44.08,129,No
Jennifer,10,Male,India,Maharashtra,Pune,Farmer,High,Advanced,Beginner,English,Video,Basic,34,83.9,126,Yes
Michele,8,Male,USA,California,Los Angeles,Doctor,Low,Beginner,Advanced,Science,PDF,Basic,37,71.34,103,Yes
Brittany,16,Female,India,Maharashtra,Pune,Farmer,Middle,Advanced,Beginner,English,Quiz,Hard,67,91.69,113,Yes
Francis,14,Female,India,Maharashtra,Pune,Clerk,Low,Intermediate,Advanced,English,Video,Hard,108,97.3,92,Yes
Abigail,13,Male,USA,California,San Diego,Doctor,Low,Beginner,Advanced,Science,Video,Medium,67,53.06,103,No
Denise,6,Female,India,Maharashtra,Mumbai,Business,High,Beginner,Beginner,English,Quiz,Hard,85,100.0,127,Yes
Jody,7,Female,UK,Scotland,Edinburgh,Farmer,Middle,Intermediate,Advanced,Math,Video,Hard,83,78.69,123,Yes
Michael,7,Male,India,Maharashtra,Pune,Farmer,Middle,Intermediate,Beginner,English,PDF,Medium,21,81.03,91,Yes
Paul,12,Male,USA,Texas,Dallas,Teacher,Middle,Intermediate,Beginner,Math,Quiz,Hard,43,57.2,139,No
William,11,Female,USA,Texas,Austin,Business,Low,Beginner,Advanced,English,PDF,Basic,93,76.93,101,Yes
Michele,9,Male,USA,Texas,Austin,Clerk,Low,Beginner,Intermediate,Math,Quiz,Hard,21,79.07,92,Yes
David,11,Female,UK,Scotland,Edinburgh,Teacher,Middle,Beginner,Advanced,English,Quiz,Basic,33,63.44,88,Yes
Cynthia,9,Female,USA,California,Los Angeles,Farmer,Low,Intermediate,Intermediate,Science,Quiz,Medium,24,100.0,106,Yes
Samantha,10,Male,India,Maharashtra,Mumbai,Business,High,Advanced,Intermediate,English,Video,Basic,11,82.88,117,Yes
Tyler,9,Female,India,Maharashtra,Mumbai,Engineer,Low,Beginner,Intermediate,Math,Quiz,Medium,99,85.77,115,Yes
Kevin,9,Male,India,Maharashtra,Mumbai,Farmer,Middle,Intermediate,Beginner,Science,Quiz,Medium,86,53.42,108,No
